apk_name,active_name,raletive_class,raletive_xml
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.SplushActivity,android.widget.TextView,"<node index=""1"" text=""I’ll get diet and saving by reducing alcohol."" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/text2"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,326][1080,484]"" />"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.SplushActivity,android.widget.Button,"<node index=""0"" text=""YES"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/button7"" class=""android.widget.Button"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[264,515][527,778]"" />"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.SplushActivity,android.widget.Button,"<node index=""1"" text=""NO"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/button7"" class=""android.widget.Button"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[553,515][816,778]"" /></node></node></node></node></node></hierarchy>"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventDetailActivity,android.widget.Button,"<node index=""0"" text=""Input"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/button7"" class=""android.widget.Button"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[209,82][419,187]"" />"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventDetailActivity,android.widget.Button,"<node index=""1"" text=""Calendar"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/button6"" class=""android.widget.Button"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[435,82][645,187]"" />"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventDetailActivity,android.widget.Button,"<node index=""2"" text=""Result"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/button7"" class=""android.widget.Button"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[661,82][871,187]"" /></node>"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventDetailActivity,android.widget.TextView,"<node index=""1"" text="""" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/detailDate"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,206][1080,277]"" />"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventDetailActivity,android.widget.TextView,"<node index=""4"" text=""*Please enter from “Input Screen.”"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/calory_v2"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,419][1080,462]"" />"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventDetailActivity,android.widget.TextView,"<node index=""5"" text=""*Press and hold each list if you want to delete."" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/calory_v2"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,462][1080,505]"" />"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventDetailActivity,android.widget.ListView,"<node index=""6"" text="""" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/eventList"" class=""android.widget.ListView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[0,505][1080,1794]"" /></node></node></node></node></hierarchy>"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Setumei,android.widget.ScrollView,"<node index=""1"" text="""" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/scrollView1"" class=""android.widget.ScrollView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""true"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,194][1080,1087]"">"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Setumei,android.widget.TextView,"<node index=""0"" text=""How to use"" resource-id="""" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[8,202][204,255]"" />"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Setumei,android.widget.TextView,"<node index=""1"" text=""1.Declare to reduce alcohol."" resource-id="""" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[8,271][488,324]"" />"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Setumei,android.widget.TextView,"<node index=""2"" text=""2.Enter the current drinking amount (per 1 week).(Degree of improvement is measured, compared to this amount.)"" resource-id="""" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[8,340][1072,439]"" />"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Setumei,android.widget.TextView,"<node index=""3"" text=""Enter the price of alcohol you are drinking."" resource-id="""" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[8,455][735,508]"" />"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Setumei,android.widget.TextView,"<node index=""4"" text=""4.Check how much fat will be increased and how much the expense will be if you keep drinking at the current pace."" resource-id="""" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[8,524][1072,623]"" />"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Setumei,android.widget.TextView,"<node index=""5"" text=""5.Tap the appropriate date in the calendar. Enter the drinking amount on the day."" resource-id="""" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[8,639][1072,738]"" />"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Setumei,android.widget.TextView,"<node index=""6"" text=""6.Check the degree of improvement in drinking habits in “Results Display” screen."" resource-id="""" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[8,754][1072,853]"" />"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Setumei,android.widget.TextView,"<node index=""7"" text=""*Step 1-2 will be displayed only for the first time. They do not appear from the second time."" resource-id="""" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[8,869][1072,968]"" />"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Setumei,android.widget.TextView,"<node index=""8"" text=""***Attention***"" resource-id="""" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[8,984][270,1037]"" />"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Setumei,android.widget.Button,"<node index=""2"" text=""Back"" resource-id="""" class=""android.widget.Button"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[435,1113][645,1218]"" /></node></node></node></node></hierarchy>"
com.craftvid.pro,com.craftvid.free.AboutActivity,android.widget.ImageView,"<node index=""0"" text="""" resource-id=""android:id/up"" class=""android.widget.ImageView"" package=""com.craftvid.pro"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,105][42,147]"" />"
com.craftvid.pro,com.craftvid.free.AboutActivity,android.widget.ImageView,"<node index=""1"" text="""" resource-id=""android:id/home"" class=""android.widget.ImageView"" package=""com.craftvid.pro"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[32,84][116,168]"" /></node>"
com.craftvid.pro,com.craftvid.free.AboutActivity,android.widget.TextView,"<node index=""0"" text=""About"" resource-id=""android:id/action_bar_title"" class=""android.widget.TextView"" package=""com.craftvid.pro"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[127,94][252,157]"" /></node></node></node></node>"
com.craftvid.pro,com.craftvid.free.AboutActivity,android.widget.ScrollView,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ScrollView"" package=""com.craftvid.pro"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,189][1080,1794]"">"
com.craftvid.pro,com.craftvid.free.AboutActivity,android.widget.TextView,"<node index=""0"" text=""CraftVid"" resource-id=""com.craftvid.pro:id/txtTitle"" class=""android.widget.TextView"" package=""com.craftvid.pro"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[26,242][1054,313]"" />"
com.craftvid.pro,com.craftvid.free.AboutActivity,android.widget.TextView,"<node index=""1"" text=""CraftVid - Watch Minecraft Videos Anytime. If you would like to request new channels or features, contact us at support@craftvid.com!"" resource-id=""com.craftvid.pro:id/txtDescription"" class=""android.widget.TextView"" package=""com.craftvid.pro"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[26,366][1054,529]"" />"
com.craftvid.pro,com.craftvid.free.AboutActivity,android.widget.TextView,"<node index=""2"" text=""© craftvid.com 2014. All rights reserved."" resource-id=""com.craftvid.pro:id/txtCopyright"" class=""android.widget.TextView"" package=""com.craftvid.pro"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[26,555][1054,606]"" /></node></node></node></node></node></hierarchy>"
com.sedai.pzdrtime,com.sedai.pzdrtime.SettingActivity,android.widget.TextView,"<node index=""0"" text=""爆速メタドラ時間割"" resource-id=""com.sedai.pzdrtime:id/settextView0"" class=""android.widget.TextView"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,105][375,156]"" />"
com.sedai.pzdrtime,com.sedai.pzdrtime.SettingActivity,android.widget.Button,"<node index=""1"" text=""通知方式設定"" resource-id=""com.sedai.pzdrtime:id/setbutton1"" class=""android.widget.Button"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,209][322,335]"" />"
com.sedai.pzdrtime,com.sedai.pzdrtime.SettingActivity,android.widget.Button,"<node index=""3"" text=""音リセット"" resource-id=""com.sedai.pzdrtime:id/setbutton3"" class=""android.widget.Button"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[795,209][1038,335]"" />"
com.sedai.pzdrtime,com.sedai.pzdrtime.SettingActivity,android.widget.Button,"<node index=""4"" text=""通知音選択"" resource-id=""com.sedai.pzdrtime:id/setbutton2"" class=""android.widget.Button"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,388][285,514]"" />"
com.sedai.pzdrtime,com.sedai.pzdrtime.SettingActivity,android.widget.CheckBox,"<node index=""7"" text=""朝7時に未起動であれば通知する"" resource-id=""com.sedai.pzdrtime:id/setBox1"" class=""android.widget.CheckBox"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""true"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[184,693][896,819]"" />"
com.sedai.pzdrtime,com.sedai.pzdrtime.SettingActivity,android.widget.TextView,"<node index=""8"" text=""&lt;"" resource-id=""com.sedai.pzdrtime:id/settextView3"" class=""android.widget.TextView"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,819][109,994]"" />"
com.sedai.pzdrtime,com.sedai.pzdrtime.SettingActivity,android.widget.CheckBox,"<node index=""9"" text=""IDポップアップを表示しない"" resource-id=""com.sedai.pzdrtime:id/setBox2"" class=""android.widget.CheckBox"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""true"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[218,872][861,998]"" />"
com.sedai.pzdrtime,com.sedai.pzdrtime.SettingActivity,android.widget.CheckBox,"<node index=""10"" text=""一覧の＜の位置を微調整"" resource-id=""com.sedai.pzdrtime:id/setBox3"" class=""android.widget.CheckBox"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""true"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[259,1051][821,1177]"" />"
com.sedai.pzdrtime,com.sedai.pzdrtime.SettingActivity,android.view.View,"<node index=""0"" text="""" resource-id="""" class=""android.view.View"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,1602][238,1752]"" />"
com.sedai.pzdrtime,com.sedai.pzdrtime.SettingActivity,android.view.View,"<node index=""1"" text="""" resource-id="""" class=""android.view.View"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[238,1602][434,1752]"" />"
com.sedai.pzdrtime,com.sedai.pzdrtime.SettingActivity,android.view.View,"<node index=""2"" text="""" resource-id="""" class=""android.view.View"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[434,1602][630,1752]"" />"
com.sedai.pzdrtime,com.sedai.pzdrtime.SettingActivity,android.view.View,"<node index=""3"" text="""" resource-id="""" class=""android.view.View"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[630,1602][826,1752]"" /></node></node></node></node></node></hierarchy>"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.widget.TextView,"<node index=""0"" text=""爆速メタドラ時間割"" resource-id=""com.sedai.pzdrtime:id/listtextView0"" class=""android.widget.TextView"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,105][375,156]"" />"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.widget.TableRow,"<node index=""0"" text="""" resource-id="""" class=""android.widget.TableRow"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,156][1038,346]"">"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.widget.Button,"<node NAF=""true"" index=""0"" text="""" resource-id=""com.sedai.pzdrtime:id/listbutton1"" class=""android.widget.Button"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,159][105,346]"" /></node>"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.widget.TableRow,"<node index=""1"" text="""" resource-id="""" class=""android.widget.TableRow"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,346][1038,536]"">"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.widget.Button,"<node NAF=""true"" index=""0"" text="""" resource-id=""com.sedai.pzdrtime:id/listbutton2"" class=""android.widget.Button"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,349][105,536]"" /></node>"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.widget.TableRow,"<node index=""2"" text="""" resource-id="""" class=""android.widget.TableRow"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,536][1038,726]"">"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.widget.Button,"<node NAF=""true"" index=""0"" text="""" resource-id=""com.sedai.pzdrtime:id/listbutton3"" class=""android.widget.Button"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,539][105,726]"" /></node>"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.widget.TableRow,"<node index=""3"" text="""" resource-id="""" class=""android.widget.TableRow"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,726][1038,916]"">"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.widget.Button,"<node NAF=""true"" index=""0"" text="""" resource-id=""com.sedai.pzdrtime:id/listbutton4"" class=""android.widget.Button"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,729][105,916]"" /></node>"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.widget.TableRow,"<node index=""4"" text="""" resource-id="""" class=""android.widget.TableRow"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,916][1038,1106]"">"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.widget.Button,"<node NAF=""true"" index=""0"" text="""" resource-id=""com.sedai.pzdrtime:id/listbutton5"" class=""android.widget.Button"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,919][105,1106]"" /></node>"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.widget.TableRow,"<node index=""5"" text="""" resource-id="""" class=""android.widget.TableRow"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,1106][1038,1215]"">"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.widget.TextView,"<node index=""0"" text=""V"" resource-id=""com.sedai.pzdrtime:id/listtextViewUpDown"" class=""android.widget.TextView"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,1109][105,1215]"" /></node></node>"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.widget.TextView,"<node index=""2"" text=""&lt;"" resource-id=""com.sedai.pzdrtime:id/listtextView6"" class=""android.widget.TextView"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,841][109,1016]"" />"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.widget.TextView,"<node index=""3"" text=""&gt;"" resource-id=""com.sedai.pzdrtime:id/listtextView7"" class=""android.widget.TextView"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[969,841][1038,1016]"" />"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.widget.CheckBox,"<node index=""4"" text=""一覧表示優先"" resource-id=""com.sedai.pzdrtime:id/listcheckBox1"" class=""android.widget.CheckBox"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""true"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,1476][394,1602]"" />"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.view.View,"<node index=""0"" text="""" resource-id="""" class=""android.view.View"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[42,1602][238,1752]"" />"
com.sedai.pzdrtime,com.sedai.pzdrtime.ListsActivity,android.view.View,"<node index=""1"" text="""" resource-id="""" class=""android.view.View"" package=""com.sedai.pzdrtime"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[238,1602][434,1752]"" />"
